subject session target block trial CurrentCondition TrialType CompType CurrentSampleIndex_1 CurrentSampleIndex_2 CurrentSample_1 CurrentSample_2 CurrentCue cueColor correctResp Resp ACC msecRT move_init_msecRT move_init_bound_msecRT enter_box_msecRT velocity_drop_msecRT cueValidity probe_loc probeMatch CurrentProbeSample correctProbeResp probeResp probeACC probemsecRT
OGWM_101 sess2 pfc 5 8 3 neutral neut_incomp 4 3 down up X pink R R 1 Time-out 155 383 505 587 NA 2 match up s s 1 780
OGWM_101 sess2 pfc 5 9 2 incompatible incomp 3 1 up left 1 blue D D 1 Time-out 461 495 1187 1269 valid 1 match up s d 0 1110
OGWM_101 sess2 pfc 5 10 1 compatible cued_comp 2 3 right up 2 orange U U 1 Time-out 449 467 1251 1367 valid 2 non-match down d s 0 1003
OGWM_101 sess2 pfc 5 11 2 incompatible uncued_comp 2 3 right up 2 pink R R 1 Time-out 3 263 811 891 valid 2 non-match down d s 0 939
OGWM_101 sess2 pfc 5 12 2 incompatible uncued_comp 1 3 left up 1 orange U U 1 Time-out 173 527 1439 1573 valid 1 match left s s 1 767
OGWM_101 sess2 pfc 5 13 1 compatible cued_comp 4 1 down left 2 green L L 1 Time-out 607 693 1469 1469 valid 2 non-match up d s 0 1705
OGWM_101 sess2 pfc 5 14 1 compatible cued_comp 1 3 left up 1 green L U 0 Time-out 3 479 549 665 invalid 2 non-match right d s 0 941
OGWM_101 sess2 pfc 5 15 1 compatible cued_comp 3 1 up left 1 orange U U 1 Time-out 471 627 1035 829 valid 1 match up s s 1 720
OGWM_101 sess2 pfc 5 16 3 neutral neut_incomp 2 4 right down X green L L 1 Time-out 427 461 791 907 NA 1 match right s s 1 708
OGWM_101 sess2 pfc 5 17 1 compatible cued_comp 4 1 down left 2 green L L 1 Time-out 47 611 799 915 valid 2 match left s s 1 697
OGWM_101 sess2 pfc 5 18 1 compatible cued_comp 2 1 right left 1 pink R R 1 Time-out 501 569 847 981 valid 1 match right s s 1 791
OGWM_101 sess2 pfc 5 19 3 neutral neut_incomp 2 3 right up X blue D D 1 Time-out 423 457 1225 1411 NA 1 match right s d 0 984
OGWM_101 sess2 pfc 5 20 3 neutral neut_incomp 3 2 up right X blue D  0 Time-out 623 693 No-move 1807 NA 2 match right s s 1 1672
OGWM_101 sess2 pfc 5 21 1 compatible cued_comp 3 4 up down 1 orange U U 1 Time-out 333 367 1355 855 valid 1 non-match right d s 0 1455
OGWM_101 sess2 pfc 5 22 3 neutral neut_comp 4 3 down up X blue D D 1 Time-out 13 49 1013 No-drop NA 1 match down s s 1 845
OGWM_101 sess2 pfc 5 23 3 neutral neut_comp 1 2 left right X pink R R 1 Time-out 411 445 619 667 NA 1 non-match right d NA 0 9999000
OGWM_101 sess2 pfc 5 24 2 incompatible incomp 4 3 down up 2 green L U 0 Time-out 7 939 No-move 1469 valid 2 non-match left d s 0 861
OGWM_101 sess2 pfc 5 25 3 neutral neut_incomp 1 2 left right X blue D D 1 Time-out 531 615 941 1107 NA 2 non-match left d s 0 1020
OGWM_101 sess2 pfc 5 26 1 compatible cued_comp 4 1 down left 2 green L D 0 Time-out 11 509 No-move 1091 valid 2 non-match up d d 1 1100
